SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
522241,M.M.FORGINGS,B ,Q,1089.95,1089.95,1075,1078.55,1078.1,1080.7,22,145,156513,
522249,MAYUR UNIQ. ,B ,Q,518,518,506,510.85,507.05,509.95,91,1099,562400,
522251,CENLUB INDUS,X ,Q,56.5,56.5,53.1,53.55,53.1,53.4,7,205,10990,
522257,RAJOO ENGIN.,XT,Q,57.75,57.75,54.1,54.95,55,55,448,83356,4639548,
522261,DOLPHIN OFF.,B ,Q,93.85,94.6,89.35,90.45,90.45,93.2,443,35988,3319574,
522263,JMC PROJECTS,B ,Q,584.2,590,580,581.1,581.1,580.05,70,3751,2182458,
522267,VEEJAY LAKSH,X ,Q,52.05,55,52.05,54,54,54.1,9,715,38797,
522275,GET&D       ,A ,Q,408.3,415.05,403,412.8,412.8,408.05,273,6180,2532155,
522281,RAM RAT.WIRE,X ,Q,184.6,184.6,180,180.05,180,180.85,36,2281,413229,
522285,JAY NECO IND,B ,Q,10.84,10.86,10.15,10.23,10.15,10.35,227,265989,2837506,
522287,KALPA.POWER ,B ,Q,477,488,476.25,483.3,484.95,475.4,322,8385,4053968,
522292,CHANDNI TE  ,X ,Q,42.25,44.8,42.25,43.75,44.8,42.8,64,9526,415615,
522294,T & I GLOBAL,X ,Q,80,80,76,77.05,77,79.95,42,3760,292027,
522295,CONTROL PRNT,B ,Q,456.3,459.05,450.65,454.9,456,458.95,172,2771,1257505,
522650,BEMCO HYDRAU,X ,Q,174.95,174.95,173.5,173.6,173.6,178.65,11,527,91630,
523007,ANSAL BUILD.,X ,Q,85,85,82.05,83.35,82.55,83.5,25,1600,134005,
523011,WEIZMANN LTD,B ,Q,43,44.25,43,43.3,44.2,44.8,4,451,19474,
523019,B.N.RATHI SE,X ,Q,42,42,41,41.5,41.5,41.75,10,680,28021,
523021,RISHITECH   ,X ,Q,66.75,70.45,66.75,67.5,67.5,67.3,8,272,18306,
523023,SINCLAIR HOT,X ,Q,406,424.5,405,406.4,405,405.95,73,2411,984642,
523025,SAFARI IND. ,X ,Q,530.1,542.95,525,532.75,530,530,249,5186,2747245,
523054,BIN.TEX.PR(P,XT,Q,517.85,517.85,517.85,517.85,517.85,545.1,1,10,5178,
523100,COSMO FERR. ,X ,Q,25,26.8,25,26.5,26.7,26,17,1802,46576,
523116,SANCO TRANS ,X ,Q,259.95,259.95,259.95,259.95,259.95,259.9,1,1,259,
523127,EIH ASSO.HOT,B ,Q,536.2,539,520.1,529.3,539,541.25,63,987,521756,
523144,MEDI CAPS   ,X ,Q,25.65,26,25.45,25.95,25.95,25.65,23,5720,146603,
523160,MORGAN CRU  ,XT,Q,1010,1010,1005,1005,1005,1006.7,3,47,47360,
523204,ABAN OFFSHO ,A ,Q,175.25,176.55,172.6,173.15,173.15,174.25,1563,127852,22268240,
523207,KOKUYOCMLN  ,B ,Q,123.35,123.4,119.7,121.7,121.8,122.15,103,6467,785082,
523229,BHARAT SEATS,X ,Q,205,209.95,200,200.8,202,203.05,319,15734,3190365,
523232,CONT.PETRO  ,XT,Q,42.75,46.5,42.75,42.85,42.8,44.6,12,1553,71799,
523248,MACHINO PLAS,X ,Q,234,239,225.45,226.5,226.5,232.6,9,1139,259219,
523260,PEARL POLYME,T ,Q,31.85,31.85,30,31,31,31,3,152,4654,
523261,VENKEY'S (I),B ,Q,3420,3477.9,3280.5,3455.35,3455.35,3372.4,6038,51961,176365753,
523269,ADVANI HOTEL,B ,Q,64.4,64.8,63.9,64.7,64.7,64.25,9,362,23332,
523277,G.V.FILMS   ,X ,Q,0.79,0.84,0.75,0.76,0.79,0.8,104,92154,72594,
523283,SUPER HOUSE ,B ,Q,158.3,167,156,157.55,157.55,156.45,25,696,111214,
523289,RAMA VISION ,XT,Q,18.9,18.9,18.9,18.9,18.9,18.9,3,130,2457,
523301,TCPL PACK   ,B ,Q,624.95,627,611,613.65,613.65,620.25,72,1088,668604,
523319,BALMER LAWRI,B ,Q,233,234.35,229.95,230.7,230.7,232.05,203,12698,2941265,
523323,KOVAI MEDI. ,XT,Q,1322,1322,1296.1,1300,1300,1319.65,10,143,187073,
523329,ELDECO HOUS.,X ,Q,2125,2125,1947.25,2006.5,2024,2049.65,259,4793,9713078,
523367,DCMSHRIRAM  ,B ,Q,579.1,580,570.1,572.75,577,574.95,261,5267,3018642,
523369,DCM SHR.IND ,X ,Q,256.6,256.6,251,252.1,252,253.55,31,1974,497893,
523371,MAWANA SUGAR,B ,Q,59.5,61.3,58.1,59.65,59.85,61.65,68,7208,433675,
523373,MINI DIAMOND,XT,Q,10.09,10.49,10.09,10.09,10.09,10.29,4,650,6598,
523384,MAH.RAS.APEX,T ,Q,179.95,179.95,170,173.15,175,173.8,53,8595,1494446,
523385,NILKAMAL L  ,A ,Q,1696.6,1702.5,1688,1694,1699.1,1695.1,150,1997,3386022,
523391,NAHAR POLY  ,B ,Q,64.85,65.3,63.25,64,64,64.35,78,8704,558258,
523395,3M INDIA LTD,B ,Q,20670,20670,20427.5,20547.65,20547.65,20666.55,83,153,3142824,
523398,JCHAC       ,B ,Q,2268.45,2268.45,2230.05,2255,2255,2255,21,154,345844,
523405,JM FINANCIAL,A ,Q,150.9,153.05,148.9,152.35,151.7,150.7,1107,106693,16173276,
523411,ADCINDIA    ,X ,Q,225,238.8,220.3,234.65,231,230,53,3922,910796,
523445,REL INDL INF,B ,Q,488.4,489.65,478.1,480.05,480.05,485.45,1097,54370,26307408,
523457,LINDEINDIA  ,A ,Q,514,514,497.1,505.55,505.55,516.55,182,2747,1390144,
523465,IND.BANK HSG,XT,Q,46,46,44.5,44.5,44.5,46.7,6,1200,53525,
523467,JAIMATA GLAS,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,3000,570,
523475,LOTUS CHOC  ,XT,Q,48.75,52.5,47.65,52.3,52.3,50,64,11816,597907,
523483,PACIFIC IND.,X ,Q,155,155,151,151,151,157.35,8,285,43041,
523489,CMM HOSPITAL,XT,Q,25.35,25.35,25.35,25.35,25.35,25.85,4,260,6591,
523519,UNI OFF AUTO,XT,Q,2.92,2.92,2.92,2.92,2.92,3.04,2,132,385,
523523,RAINBOW PAP.,T ,Q,3,3,2.87,3,3,3,22,27000,79795,
523537,APM INDUS.  ,X ,Q,59.85,59.85,57.5,57.75,57.5,58.9,44,8787,513573,
523539,PRECISION WR,B ,Q,304.95,322.45,304.45,306.1,306.7,303,918,23802,7403231,
523550,KRYPTON IND ,X ,Q,11.42,11.42,10.88,10.97,10.88,10.88,11,2608,29511,
523566,MARTIN BURN ,X ,Q,42.8,42.9,42.1,42.9,42.9,43,44,16255,696135,
523574,FEL         ,B ,Q,41.85,42,41,41.15,41.25,41.95,249,68995,2860915,
523586,IND.TONERS  ,X ,Q,257.8,257.8,251,253.6,254,254.1,99,4063,1032023,
523592,JENSON &NICH,T ,Q,3.56,3.56,3.56,3.56,3.56,3.74,10,4050,14418,
523594,KUNSTSTOFFE ,XT,Q,40.8,40.85,40.8,40.85,40.85,39.55,10,3520,143738,
523598,SHIPP.CORPN ,A ,Q,74.3,74.65,72.9,73.3,73.3,74.05,775,105595,7794959,
523606,SIKA INTER. ,XT,Q,168,168,167,167.55,168,170,12,505,84728,
523610,ITI LTD.    ,B ,Q,122.1,122.3,117.75,118.25,118.25,121.1,1425,238136,28326483,
523618,DREDGING COR,B ,Q,695.55,696.95,684,685.75,685.75,691.55,509,14741,10160583,
523620,PHARMASIA   ,XT,Q,43,43.05,42.9,42.9,42.9,43.75,7,683,29361,
523628,PODDAR      ,B ,Q,1226.15,1226.15,1170,1189.4,1189.4,1186,18,309,369146,
523630,NATIONAL FER,B ,Q,62.35,62.7,61.5,61.8,61.8,61.8,600,73382,4550036,
523638,IP RINGS LTD,X ,Q,183.9,183.9,174.3,174.8,174.3,183.45,120,13561,2373453,
523642,PI INDUS.LTD,A ,Q,899.8,919.05,881,882.75,882.75,896.6,304,4861,4351247,
523648,PLASTIBLEND ,B ,Q,200,200.3,194,195.35,194,200.25,66,1744,344031,
523660,WATERBASE   ,X ,Q,312.05,316,305,307.05,307.05,311.35,2045,132427,41074304,
523672,FLEX FOODS  ,X ,Q,130.85,132,128.5,130,130,131,76,4113,532788,
523676,GOLKUNDA DIA,XT,Q,19.25,19.25,19.25,19.25,19.25,18.35,3,225,4331,
523694,APCOTEX IND ,B ,Q,506.95,511,500.6,502.5,502.5,508.45,83,1968,997398,
523696,FORTIS MLR  ,X ,Q,65.25,67.5,63.55,66.25,67.4,65.75,284,41818,2735340,
523704,MASTEK LTD  ,B ,Q,508,510.3,495.7,502.75,502,507.25,1080,40529,20395431,
523708,EIMCO ELECON,B ,Q,506,506,483,483.2,483,485.5,11,90,43935,
523710,SAYAJI HOTEL,XT,Q,252.25,259.9,247,259.9,259.9,258,7,226,56762,
523716,ASHIANA HOU ,B ,Q,172.5,174,170.05,172.35,172.05,170.9,135,5290,911702,
523722,SVAM SOFTWAR,XT,Q,0.74,0.8,0.74,0.8,0.8,0.77,3,141,106,
523724,VIJAY SHA.BU,B ,Q,21.75,21.75,21.4,21.5,21.55,21.85,31,31492,683490,
523732,ECO BOARD IN,XT,Q,4.75,4.77,4.75,4.77,4.77,5,3,400,1903,
523736,DPL         ,B ,Q,165,165,158.7,159.4,159.4,163.9,140,9153,1463036,
523754,EPC INDUS.  ,X ,Q,156.9,160,154.35,154.9,154.9,156.95,339,41693,6531689,
523756,SREIINFRA   ,A ,Q,83.9,84.6,81.8,84.15,84.3,83.9,602,116845,9724075,
523768,GUJ.BOROSIL ,X ,Q,110.95,111,104.05,105.75,105.75,109.5,220,35262,3782549,
523790,SHUKRA JEW  ,P ,Q,13.05,13.05,13.05,13.05,13.05,12.6,1,500,6525,
523792,MAZDA LTD   ,B ,Q,386,386,374.1,375.9,375.9,381.4,79,1100,415815,
523796,VICEROY HOTE,B ,Q,18,18,15.65,15.7,15.7,15.8,152,64595,1049579,
523826,SOVEREIGN DI,X ,Q,12.5,12.5,12.5,12.5,12.5,12.83,1,500,6250,
523828,MENON BEAR. ,B ,Q,108.3,109.7,104.15,104.4,104.5,108.2,97,6369,675119,
523836,GUJ.RAFFIA  ,T ,Q,55.1,60.5,55.1,59.9,60.5,57.7,8,832,47753,
523838,SIMPLX INFRA,B ,Q,585.75,588.5,571.15,573.75,573.75,581.8,49,1456,845572,
523840,INN.TECH.PAC,X ,Q,76.7,77.9,75.6,76.05,76.4,76.65,72,18002,1380244,
523842,SUPER TANNER,ST,Q,6.24,6.24,6.24,6.24,6.24,6.56,6,2950,18408,
523844,INVICTA MED ,XT,Q,3.99,3.99,3.99,3.99,3.99,4.2,2,10000,39900,
523850,AXTEL INDUS.,X ,Q,101,101,93.65,94.9,94.9,100.9,119,8298,805193,
523890,DS.KULKARNI ,T ,Q,17.3,17.3,17.3,17.3,17.3,16.5,23,11772,203655,
524000,MAGMA FIN   ,B ,Q,166,166,159.4,160.3,161.6,166.15,159,9329,1498116,
524013,HIND.FLUROCA,XT,Q,12.75,12.9,12.7,12.7,12.7,13.3,9,2347,29929,
524019,KINGFA      ,T ,Q,995,1023.4,987,1011.7,1017.95,985.65,44,1574,1582910,
524037,RAMA PHOSPH ,X ,Q,90,90,86.1,87.15,86.5,91.6,34,1865,163643,
524038,VENLON ENTR ,X ,Q,3.52,3.77,3.4,3.77,3.77,3.77,14,16347,57226,
524051,POLYPLEX    ,B ,Q,500,509.5,498.15,507.4,508.7,496.5,90,3897,1963496,
524075,ALBERT DAVID,T ,Q,373,374.95,370,370,370,369.6,11,1775,657931,
524084,MONSANTO (I),A ,Q,2524.45,2532.9,2505.95,2529.2,2529.85,2529.3,18,65,164139,
524091,ACRYCIL LTD.,X ,Q,570,578.9,552.2,561.95,560,565.05,70,1974,1112234,
524109,KABRA EXTR  ,B ,Q,127,128,125,125.7,127.5,127.5,84,3952,499218,
524129,VINYL CHEM  ,B ,Q,114.75,114.75,111.5,112.35,111.5,112.85,79,7433,836787,
524136,PEE CEE COSM,X ,Q,175,175,171,175,175,175.75,7,231,39952,
524164,IOL CHEM PH ,B ,Q,78.5,81.4,78.5,79.4,79.2,79.2,316,127151,10219885,
524174,KESAR PETRO ,X ,Q,44.8,44.9,42.4,42.65,42.65,43.9,1525,702575,30266221,
524200,VINATI ORG. ,B ,Q,771.15,806.55,771.15,795.3,800.35,775.85,147,1093,869361,
524202,LACTOSE(I)  ,XT,Q,120,122.9,118.2,120,120,120.3,20,1515,181595,
524204,TEESTA AGRO ,XT,Q,37,37,37,37,37,38.05,1,100,3700,
524208,AARTI INDUST,B ,Q,1150,1159.95,1145,1153.9,1155,1144.45,164,3151,3639021,
524210,PENTOKEY ORG,XT,Q,15.55,15.65,15.55,15.65,15.6,16.2,3,157,2450,
524212,WANBURY LTD ,T ,Q,39.05,41.3,39,40.4,39.5,39.7,15,4158,165751,
524218,RESONANCE   ,X ,Q,37.45,37.45,33.55,33.7,33.55,34.6,25,7031,247090,
524226,GUJ AMB EXP ,B ,Q,257.5,270.25,256.65,268.55,268.55,254.85,677,30895,8170267,
524230,RASHTR.CHEM.,A ,Q,85.25,86.35,84.05,84.4,84.4,84.3,1730,374086,31862595,
524280,KOPRAN LTD. ,B ,Q,71.7,71.9,70.05,70.35,70.35,70.55,233,26576,1879449,
524288,AIMCO PESTI.,X ,Q,183,188,181.3,181.7,182,184.85,78,6922,1270884,
524314,GUJ.TERC LAB,X ,Q,13.1,13.64,12.56,13.62,13.64,13.08,7,764,10239,
524324,SEYAIND     ,X ,Q,645.55,659.75,645.55,651.5,649,662.4,53,910,592756,
524330,JAYANT AGRO ,B ,Q,369,381,362.65,378.45,378.45,368.95,358,5400,2022255,
524332,BCL         ,X ,Q,146.5,153,146.5,150.95,153,150.05,133,13872,2081255,
524336,SH.HARI CHEM,X ,Q,44,44,42.6,44,44,44.8,10,500,21501,
524342,INDOBORAXC  ,X ,Q,609.95,609.95,571,580.3,587,589.45,227,4448,2632107,
524348,AARTI DRUGS ,B ,Q,609.05,616.05,604,605,605,611.85,139,2224,1350968,
524370,BODAL CHEM  ,B ,Q,135.05,136.4,132.75,133.45,133.45,135.5,819,41226,5532087,
524372,ORCHIDPHAR  ,Z ,Q,16.7,17.3,16.6,16.75,16.75,16.9,89,35144,586734,
524394,VIMTA LABS  ,T ,Q,203.65,210,203.65,204.3,204.3,205,36,7951,1626396,
524396,BIOFIL CHEM ,T ,Q,16.9,16.9,16.4,16.4,16.4,16.6,2,450,7480,
524400,ISHITA DRUGS,XT,Q,20.6,20.65,20.6,20.65,20.65,21.65,3,200,4125,
524404,MARKSANS    ,A ,Q,38.6,39.2,38.3,38.5,38.5,38.65,822,442116,17099932,
524412,AAREY DRUGS ,X ,Q,50.1,59.6,49.6,59.6,59.6,49.7,1715,1143909,63039769,
524440,CAMEX LTD   ,XT,Q,40,41.6,39.1,39.15,39.15,40,21,5330,211948,
524444,KAVITIND    ,X ,Q,17.75,17.9,16.8,17.5,17.5,17.5,61,68680,1195037,
524470,SYNCOM FORM.,ST,Q,1.51,1.58,1.47,1.53,1.51,1.54,113,177442,267757,
524480,RIDHI SIDHI ,X ,Q,837,848.9,785.35,796.25,792,844.45,320,11633,9479280,
524494,IPCA LAB LTD,A ,Q,676,677.75,665.75,672.05,671.5,674.9,527,12419,8332065,
524500,KILITCH DRUG,B ,Q,116.4,134.7,115.3,133.7,133.7,112.25,4965,309298,39501498,
524506,CORAL LAB.  ,X ,Q,591,599,580,589.55,586,591.15,28,304,177337,
524516,BACIL PHARMA,XT,Q,3.78,3.78,3.78,3.78,3.78,3.6,5,800,3024,
524518,KREBS BIOCHM,T ,Q,159.9,164.05,157.1,162.95,162.95,161.5,13,392,63289,
524520,KMC SHIL    ,X ,Q,22.4,22.4,21.15,21.75,21.8,21.5,65,17031,371841,
524542,SUKJIT STRCH,X ,Q,502,517.9,502,508.8,514.7,504.1,52,2389,1206752,
524558,NEULAND LAB.,B ,Q,711.35,720,706.1,718.85,718.85,705.5,44,3625,2586552,
524564,GAYATRI BIO ,X ,Q,8.75,9.73,8.7,8.81,8.81,9.65,18,4115,38632,
524570,PODDAR PIGM.,B ,Q,284,285.4,282.5,282.9,283,284.1,11,370,105031,
524576,VIVID IND   ,X ,Q,46.85,48.9,46.75,46.8,48.4,48.6,10,1462,69487,
524580,PRIYA LTD.  ,X ,Q,51.2,51.2,51.1,51.2,51.2,48.8,19,2393,122516,
524582,TIRUPATI STA,XT,Q,35.9,36.05,35.8,36.05,36.05,34.35,42,6646,239215,
524594,ASHOK-ALCO  ,X ,Q,114,118,108,116.25,118,113.4,161,12649,1454607,
524598,AKSHARCHEM I,B ,Q,636,641.45,624.05,628.95,629,633.05,54,714,450418,
524606,BERYL DRUGS ,XT,Q,14,14,13.78,13.8,13.78,14.5,8,1575,21760,
524610,RATHI GRAPH.,X ,Q,14,14.2,13.65,13.85,14.2,13.95,4,650,9040,
524622,ISTRNETWK   ,XT,Q,5.2,5.2,4.9,5.19,5.19,4.99,19,5755,29854,
524624,GAGAN GASES ,XT,Q,8.09,8.09,8.09,8.09,8.09,8.51,2,535,4328,
524632,SHUKRAPHAR  ,X ,Q,64,64,61.8,64,64,62.75,6,313,19988,
524634,ALU FLUORIDE,X ,Q,116,117,112,113.5,114,114.2,45,1970,224848,
524636,S.S.ORGANICS,P ,Q,8,8,8,8,8,8.12,1,700,5600,
524640,ARCHITORG   ,X ,Q,45,47,42.65,47,47,44.8,145,51650,2327646,
524648,INDO AMINES ,X ,Q,99,100,97.55,97.75,97.55,99.5,37,2522,248119,
524652,IND.SWIFT LT,B ,Q,8.75,8.89,8.58,8.62,8.62,8.92,44,29675,259407,
524654,NATURAL CAPS,X ,Q,112.5,121.8,111,119,119,116,37,3500,409856,
524663,BH.IMMUN&BIO,SS,Q,23.8,23.95,22.9,23.25,23.25,23.85,32,7155,166232,
524667,SOTL        ,B ,Q,1488.4,1514.95,1450,1492.9,1491.05,1491.55,84,298,441378,
524669,HESTER BISC ,B ,Q,1639.2,1639.35,1599.95,1634.85,1638.2,1598.75,106,910,1478707,
524675,KABSONS INDU,XT,Q,7,7.08,7,7.08,7.08,6.75,3,111,785,
524687,BASANT AGRO ,X ,Q,7.61,7.61,7.2,7.36,7.35,7.25,34,18591,135984,
524689,PARENT.DRUGS,T ,Q,18.25,18.25,18.25,18.25,18.25,18.75,1,266,4854,
524699,KILBURN CHEM,X ,Q,123.6,123.6,123,123.1,123.1,123.6,409,1070,131716,
524703,SANDU PHARMA,X ,Q,37,37,36.9,36.9,36.9,36.4,4,250,9235,
524709,NACLIND     ,B ,Q,44.15,44.8,44.15,44.6,44.6,44.2,61,16046,714194,
524711,VISTA PHARMA,X ,Q,45.5,49.25,43.05,48.95,48.95,44.8,350,325168,15722248,
524715,SUN PHARMA. ,A ,Q,557.4,563.3,542,544.9,544.9,556.15,6175,444191,245062758,
524717,TITAN BIOTEC,XT,Q,70.9,71.55,67.55,67.55,67.55,70.85,5,367,26118,
524727,SDL         ,X ,Q,35.9,35.9,35.9,35.9,35.9,38.25,2,2,71,
524731,JENBURKT PH.,X ,Q,575,620,570,609.1,612,575,133,5833,3456326,
524735,HIKAL LTD.  ,B ,Q,245.05,249,243.6,248.25,248.25,245.15,524,28030,6918709,
524742,CAPLIN POINT,B ,Q,610.1,612.25,598,598.45,598.45,605.75,121,2227,1342247,
524748,LINK PHARMA ,X ,Q,38.95,38.95,36.7,36.7,36.7,38.6,13,1155,43241,
524758,WINTAC LTD  ,XT,Q,246.8,246.8,235,245.9,245.9,236.5,7,15,3586,
524764,NUTRA       ,SS,Q,36.95,37.5,34.2,36.9,36.5,36,167,61813,2218518,
524768,EMMESSAR BIO,X ,Q,31.05,32.45,30.9,31.55,32,32.5,13,1765,54914,
524774,NGL FINE CHM,X ,Q,397,406.75,391,394.55,399.9,403.95,34,914,363225,
524790,EVEREST ORG.,X ,Q,135,153.9,133.5,147.55,148.9,139.95,34,5931,895633,
524804,AUROB.PHARMA,A ,Q,617.9,620.4,611.35,614.35,614,615.15,2062,168949,103990690,
524808,PHYTOCHEM I.,X ,Q,60.6,63.75,60.6,62,61.75,62.65,37,3093,194196,
524816,NATCO PHARM ,A ,Q,776.45,780.55,767,769.55,769.55,775.05,902,37082,28627756,
524818,DYNAMIC IND.,X ,Q,88,93.95,86.55,87.1,88.4,88.95,69,5204,460764,
524820,PANAMA PETRO,B ,Q,191.6,192.5,189,190.5,190.8,190.7,81,728,138816,
524824,BAL PHARMA  ,B ,Q,95.35,97.8,94,94.95,95.75,95.55,47,2594,247298,
524828,BDH INDUS.  ,XT,Q,76.45,80,76.4,76.55,76.5,77,26,2267,178299,
526001,JAUS POLYMER,XT,Q,25.05,25.05,25.05,25.05,25.05,25.05,1,200,5010,
526027,CUBEX TUBING,T ,Q,25.15,26.65,25.15,26.65,26.65,25.4,5,771,20124,
